010011111111101011101111111011111010101010001011,01001111,11111010,11101111,11101111,10101010,10001011
000001000010100110000100000111110000100001011100,00000100,00101001,10000100,00011111,00001000,01011100
010011001111101010101111111011101010101010001010,01001100,11111010,10101111,11101110,10101010,10001010
000001111110101110001111111111111111100011101010,00000111,11101011,10001111,11111111,11111000,11101010
000001111111111111011111111111111111101011111111,00000111,11111111,11011111,11111111,11111010,11111111
000001111111111111011111111111111111101011111111,00000111,11111111,11011111,11111111,11111010,11111111
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
000001111111111111011111111111111111101011111111,00000111,11111111,11011111,11111111,11111010,11111111
000011111111111111010111111111111111101011111111,00001111,11111111,11010111,11111111,11111010,11111111
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
000011111111101011101111111111111010101010001010,00001111,11111010,11101111,11111111,10101010,10001010
000011111111111111111111111111111111101011111111,00001111,11111111,11111111,11111111,11111010,11111111
000001101110101010001111111111111010100010011000,00000110,11101010,10001111,11111111,10101000,10011000
000011111111101110011111111111111111101011101011,00001111,11111011,10011111,11111111,11111010,11101011
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
000011111111101111001111111111111111101011111111,00001111,11111011,11001111,11111111,11111010,11111111
010110011011101011101110101010101000101010001011,01011001,10111010,11101110,10101010,10001010,10001011
010011001111101011101111111011111010101010001010,01001100,11111010,11101111,11101111,10101010,10001010
010011001111101011101111111011101010101010001010,01001100,11111010,11101111,11101110,10101010,10001010
000001111111111111011111111111111111101011111111,00000111,11111111,11011111,11111111,11111010,11111111
000001111111111111011111111111111111100111111111,00000111,11111111,11011111,11111111,11111001,11111111
010011001110101010101111111011101010101010001010,01001100,11101010,10101111,11101110,10101010,10001010
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
000001111111101110011111111111111111100011111111,00000111,11111011,10011111,11111111,11111000,11111111
010111001110101011101110111010101000101010001010,01011100,11101010,11101110,11101010,10001010,10001010
010011001110101010101110111011101000101010001010,01001100,11101010,10101110,11101110,10001010,10001010
010011001111101010101111111011101010101010001010,01001100,11111010,10101111,11101110,10101010,10001010
010111001111101011101110111010101000101010001010,01011100,11111010,11101110,11101010,10001010,10001010
000011111111111111111111111111111111101011111111,00001111,11111111,11111111,11111111,11111010,11111111
000001111111111111011111111111111111101111111111,00000111,11111111,11011111,11111111,11111011,11111111
010111001111101011101110111011101000101010001011,01011100,11111010,11101110,11101110,10001010,10001011
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
010011001110101110101111111011111010101010001010,01001100,11101011,10101111,11101111,10101010,10001010
000001111110101110001111111111111010100010001010,00000111,11101011,10001111,11111111,10101000,10001010
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
010011001110101010101110111011101000101010001010,01001100,11101010,10101110,11101110,10001010,10001010
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
000011111111111111111111111111111111101011111111,00001111,11111111,11111111,11111111,11111010,11111111
000001111111111110011111111111111111101011111101,00000111,11111111,10011111,11111111,11111010,11111101
010011111111101011101111111011111010101010001011,01001111,11111010,11101111,11101111,10101010,10001011
000001111111111111011111111111111111101111111111,00000111,11111111,11011111,11111111,11111011,11111111
000011111011111111010111111111111111101111111111,00001111,10111111,11010111,11111111,11111011,11111111
000011111111101111001111111111111010101011011111,00001111,11111011,11001111,11111111,10101010,11011111
010011001111101011101111111011111010101010001010,01001100,11111010,11101111,11101111,10101010,10001010
000001111111111111011111111111111111101011111111,00000111,11111111,11011111,11111111,11111010,11111111
000001111111101111011111111111111111101011111111,00000111,11111011,11011111,11111111,11111010,11111111
000011111111111111101111111111111010101011111111,00001111,11111111,11101111,11111111,10101010,11111111
000001111110100110000101111011101111100010001011,00000111,11101001,10000101,11101110,11111000,10001011
010011001110101010101111111011111000101010001010,01001100,11101010,10101111,11101111,10001010,10001010
010011001111101011101111111011111010101010001011,01001100,11111010,11101111,11101111,10101010,10001011
010110111011110011101100100010001101001010001011,01011011,10111100,11101100,10001000,11010010,10001011
000001111111111111011111111111111111101011111111,00000111,11111111,11011111,11111111,11111010,11111111
010111111111111111111111111011111111101010101011,01011111,11111111,11111111,11101111,11111010,10101011
010110110011110011110100100010000101001010101011,01011011,00111100,11110100,10001000,01010010,10101011
000011111111101110101111111111111010101011011010,00001111,11111011,10101111,11111111,10101010,11011010
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
000011111111111111111111111111111110101011111011,00001111,11111111,11111111,11111111,11101010,11111011
000011111111111110101111111111111110101010111010,00001111,11111111,10101111,11111111,11101010,10111010
000011111111111111111111111111111110101011111111,00001111,11111111,11111111,11111111,11101010,11111111
000001000010100011110100000111111010100011011100,00000100,00101000,11110100,00011111,10101000,11011100
000010111111101110101111111111101111101010001010,00001011,11111011,10101111,11111110,11111010,10001010
010011001110101010101111111011101010101010001010,01001100,11101010,10101111,11101110,10101010,10001010
010011001111101011101110111011101000101010001010,01001100,11111010,11101110,11101110,10001010,10001010
000111110011110111110101100011111111101111101111,00011111,00111101,11110101,10001111,11111011,11101111
000011111111111111111111111111111111101011111111,00001111,11111111,11111111,11111111,11111010,11111111
010011001110101010101111111011111010101010001010,01001100,11101010,10101111,11101111,10101010,10001010
010011001110101011101100111011101000101010001010,01001100,11101010,11101100,11101110,10001010,10001010
010110110011110011110100100010000101001110101011,01011011,00111100,11110100,10001000,01010011,10101011
010110110011110011110100100010000101001110101011,01011011,00111100,11110100,10001000,01010011,10101011
000011111111111111111111111111111110101011111111,00001111,11111111,11111111,11111111,11101010,11111111
000011111111101111101111111111111110101010011010,00001111,11111011,11101111,11111111,11101010,10011010
010011001110101110101111111011111010101010001010,01001100,11101011,10101111,11101111,10101010,10001010
000001111111101110001111111111111111100011111110,00000111,11111011,10001111,11111111,11111000,11111110
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
010110111011110111110111101011001111101010101011,01011011,10111101,11110111,10101100,11111010,10101011
010110111011110011110100100010001101101010101011,01011011,10111100,11110100,10001000,11011010,10101011
000011111111111111111111111111111111101011111111,00001111,11111111,11111111,11111111,11111010,11111111
000011111111111111011111111111111110101011111111,00001111,11111111,11011111,11111111,11101010,11111111
010110110011110011110100100010001101001010101011,01011011,00111100,11110100,10001000,11010010,10101011
000011111111101110001111111111111110101011011010,00001111,11111011,10001111,11111111,11101010,11011010
010110110011110011110100100010000101001010101011,01011011,00111100,11110100,10001000,01010010,10101011
010011111111101011101111111011111010101010001011,01001111,11111010,11101111,11101111,10101010,10001011
010110110011110011110100100010000101001110101011,01011011,00111100,11110100,10001000,01010011,10101011
010011001111101011101110111011101000101010001010,01001100,11111010,11101110,11101110,10001010,10001010
000000001110101110001111011111101100100000001010,00000000,11101011,10001111,01111110,11001000,00001010
010110111011110011110101100011001111101010101011,01011011,10111100,11110101,10001100,11111010,10101011
010001001110100010101101111011111010101010001011,01000100,11101000,10101101,11101111,10101010,10001011
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
010110110011110011100100100010000000001010001011,01011011,00111100,11100100,10001000,00000010,10001011
000001111111111111011111111111111111101011111111,00000111,11111111,11011111,11111111,11111010,11111111
000011111011111111010111101111111111101111111111,00001111,10111111,11010111,10111111,11111011,11111111
010110110011110011110100100010000101001110101011,01011011,00111100,11110100,10001000,01010011,10101011
000011111111101110001111111111111110101011011010,00001111,11111011,10001111,11111111,11101010,11011010
000011111111101110101111111111111110101011011011,00001111,11111011,10101111,11111111,11101010,11011011
010011001110101011101110111011101000101010001010,01001100,11101010,11101110,11101110,10001010,10001010
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
000001111111101110011111111111111111100011111100,00000111,11111011,10011111,11111111,11111000,11111100
000001111111111111011111111111111111101111111111,00000111,11111111,11011111,11111111,11111011,11111111
010011001110101010101110111010101000101010001010,01001100,11101010,10101110,11101010,10001010,10001010
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
000001111111111111011111111111111111101111111111,00000111,11111111,11011111,11111111,11111011,11111111
000001111111111111011111111111111110100011111100,00000111,11111111,11011111,11111111,11101000,11111100
010111111011110111110101100011111111101111101111,01011111,10111101,11110101,10001111,11111011,11101111
000001111110100110000101011111111111100111111111,00000111,11101001,10000101,01111111,11111001,11111111
010110110011110011110100100010001101001110101011,01011011,00111100,11110100,10001000,11010011,10101011
010111001011101011101100101010101000101010001010,01011100,10111010,11101100,10101010,10001010,10001010
000001111110100110010101011111111111100111111111,00000111,11101001,10010101,01111111,11111001,11111111
000001111111111111011111111111111111101011111111,00000111,11111111,11011111,11111111,11111010,11111111
010110001111101011101110111011101000101010001010,01011000,11111010,11101110,11101110,10001010,10001010
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
010011001110101010101111111011101010101010001010,01001100,11101010,10101111,11101110,10101010,10001010
000001111111111111011111111111111111101011111111,00000111,11111111,11011111,11111111,11111010,11111111
000001111011111111010101111111111111100011111101,00000111,10111111,11010101,11111111,11111000,11111101
000001000010100011010100000110110000000101011100,00000100,00101000,11010100,00011011,00000001,01011100
010011001110101010101110111011101000101010001010,01001100,11101010,10101110,11101110,10001010,10001010
000001111111111111011111111111111111101011111111,00000111,11111111,11011111,11111111,11111010,11111111
010011001110101010101111111011101110101010001010,01001100,11101010,10101111,11101110,11101010,10001010
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
010011001111101010101110111011101000101010001010,01001100,11111010,10101110,11101110,10001010,10001010
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
000000001110101110001111111111101110100010001010,00000000,11101011,10001111,11111110,11101000,10001010
000001001110101110001111011111101111100010001010,00000100,11101011,10001111,01111110,11111000,10001010
010011001110101010101111111011111010101010001010,01001100,11101010,10101111,11101111,10101010,10001010
000001111111111110011111111111111111100011111111,00000111,11111111,10011111,11111111,11111000,11111111
010011001111101011101110111011101000101010001010,01001100,11111010,11101110,11101110,10001010,10001010
000000111110101110001111111111101111100010001010,00000011,11101011,10001111,11111110,11111000,10001010
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
010110011011101011101110111010001000101010001010,01011001,10111010,11101110,11101000,10001010,10001010
000011111111111111111111111111111111101011111111,00001111,11111111,11111111,11111111,11111010,11111111
000001111110101110001111111111111110100011011010,00000111,11101011,10001111,11111111,11101000,11011010
010011001111101011101111111011111010101010001011,01001100,11111010,11101111,11101111,10101010,10001011
010011001111101011101111111011101000101010001010,01001100,11111010,11101111,11101110,10001010,10001010
010111000011100011101100101010101000001010001010,01011100,00111000,11101100,10101010,10000010,10001010
010111111011111011111111111011111111101010101011,01011111,10111110,11111111,11101111,11111010,10101011
000001001110101110001111011111111110100010001010,00000100,11101011,10001111,01111111,11101000,10001010
000011111111101110001111111111111110101011011011,00001111,11111011,10001111,11111111,11101010,11011011
010011001111101011101110111011101000101010001010,01001100,11111010,11101110,11101110,10001010,10001010
000001001110101110001111011111111010100001011000,00000100,11101011,10001111,01111111,10101000,01011000
000001111111111111011111111111111111101111111111,00000111,11111111,11011111,11111111,11111011,11111111
010111000011101011101100101010101000101010001011,01011100,00111010,11101100,10101010,10001010,10001011
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
010111001111101011101110111011101000101010001011,01011100,11111010,11101110,11101110,10001010,10001011
010011111111101011101111111011111010101010001010,01001111,11111010,11101111,11101111,10101010,10001010
000111111011110111110101101111111111101111111111,00011111,10111101,11110101,10111111,11111011,11111111
010011001111101011101111111011111010101010001010,01001100,11111010,11101111,11101111,10101010,10001010
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
010011001111101011101111111011101000101010001010,01001100,11111010,11101111,11101110,10001010,10001010
000001111111101111011111111111111111101011111111,00000111,11111011,11011111,11111111,11111010,11111111
010011001111101010101111111011101010101010001010,01001100,11111010,10101111,11101110,10101010,10001010
000011111111111111111111111111111111101011111111,00001111,11111111,11111111,11111111,11111010,11111111
000001111111111110011111111111111111101011111111,00000111,11111111,10011111,11111111,11111010,11111111
010011001111101011101110111011101000101010001010,01001100,11111010,11101110,11101110,10001010,10001010
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
010011001111101011101110111011111000101010001010,01001100,11111010,11101110,11101111,10001010,10001010
010011001111101011101111111011111010101010011011,01001100,11111010,11101111,11101111,10101010,10011011
000011111111111111101111111011111110101011111111,00001111,11111111,11101111,11101111,11101010,11111111
010111011111101011101111111011111010101010001011,01011101,11111010,11101111,11101111,10101010,10001011
000001111111111111010111111111111111100111111111,00000111,11111111,11010111,11111111,11111001,11111111
010110111011100111100101100011001101101010001011,01011011,10111001,11100101,10001100,11011010,10001011
000001111110101110001111111111111111100011111111,00000111,11101011,10001111,11111111,11111000,11111111
010011001111101010101111111011111010101010001010,01001100,11111010,10101111,11101111,10101010,10001010
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
000011111111101011101111111011101010101010001010,00001111,11111010,11101111,11101110,10101010,10001010
010011001110101010101110111011101000101010001010,01001100,11101010,10101110,11101110,10001010,10001010
000001111111111111011111111111111111101011111111,00000111,11111111,11011111,11111111,11111010,11111111
010110110011110011110100100010001101001110101011,01011011,00111100,11110100,10001000,11010011,10101011
000011111111111111111111111011111111101010101011,00001111,11111111,11111111,11101111,11111010,10101011
010110111011110011101111101011001111101010001011,01011011,10111100,11101111,10101100,11111010,10001011
010011001110101010101111111011111010101010001010,01001100,11101010,10101111,11101111,10101010,10001010
000011111111101111101111111111111010101011011111,00001111,11111011,11101111,11111111,10101010,11011111
000001111111111111011111111111111111101111111111,00000111,11111111,11011111,11111111,11111011,11111111
000011111111111111111111111111111111101011111111,00001111,11111111,11111111,11111111,11111010,11111111
010011001110101011101110111011101000101010001010,01001100,11101010,11101110,11101110,10001010,10001010
000011111011111111111111111111111111101011111111,00001111,10111111,11111111,11111111,11111010,11111111
010111110011100111110101100011111111101011101111,01011111,00111001,11110101,10001111,11111010,11101111
000001111110101110001111011111111111100011101110,00000111,11101011,10001111,01111111,11111000,11101110
000001101110101110001111011111111110100001011000,00000110,11101011,10001111,01111111,11101000,01011000
000001111111111110011111111111111111100011111111,00000111,11111111,10011111,11111111,11111000,11111111
000011111111101110101111111111111110101010001010,00001111,11111011,10101111,11111111,11101010,10001010
010011001110101010101110111011101000101010001010,01001100,11101010,10101110,11101110,10001010,10001010
000011111111111111101111111111111010101011111111,00001111,11111111,11101111,11111111,10101010,11111111
010011001111101010101111111011101010101010001010,01001100,11111010,10101111,11101110,10101010,10001010
000011111111101110101111111111111110101011011011,00001111,11111011,10101111,11111111,11101010,11011011
010110110011110011110100100010000101001110101011,01011011,00111100,11110100,10001000,01010011,10101011
010011001111101011101111111011111010101010001011,01001100,11111010,11101111,11101111,10101010,10001011
000001111111111111011111111111111111101111111111,00000111,11111111,11011111,11111111,11111011,11111111
010110111111100010101111111011001111101010001011,01011011,11111000,10101111,11101100,11111010,10001011
010011001111101010101111111011111010101010001010,01001100,11111010,10101111,11101111,10101010,10001010
000001111111101111011111111111111111101011111111,00000111,11111011,11011111,11111111,11111010,11111111
000001111110101110010111011111111111100111111111,00000111,11101011,10010111,01111111,11111001,11111111
010011111111101011101111111011111010101010001010,01001111,11111010,11101111,11101111,10101010,10001010
010011111111101011101111111011111010101010001011,01001111,11111010,11101111,11101111,10101010,10001011
000001111111111111011111111111111111101111111111,00000111,11111111,11011111,11111111,11111011,11111111
010011001111101011101111111011111010101010001010,01001100,11111010,11101111,11101111,10101010,10001010
010110110011110011110100100010000101001010101011,01011011,00111100,11110100,10001000,01010010,10101011
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
010110110011110011110100100010000101001110101011,01011011,00111100,11110100,10001000,01010011,10101011
000011111111111111111111111111111111101011111111,00001111,11111111,11111111,11111111,11111010,11111111
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
010011001111101011101111111011111010101010001010,01001100,11111010,11101111,11101111,10101010,10001010
000011111111101110001111111111101111101010001010,00001111,11111011,10001111,11111110,11111010,10001010
010110110011110111110101100010001111001110101011,01011011,00111101,11110101,10001000,11110011,10101011
000001111111111111011111111111111111101111111111,00000111,11111111,11011111,11111111,11111011,11111111
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
010110011011101011101100111010101000101010001011,01011001,10111010,11101100,11101010,10001010,10001011
010110110011110011110100100010000101001110101011,01011011,00111100,11110100,10001000,01010011,10101011
010111111011110111110111101011111111101111101111,01011111,10111101,11110111,10101111,11111011,11101111
010011001111101011101111111011111000101010001010,01001100,11111010,11101111,11101111,10001010,10001010
010011001111101011101111111011111010101010001010,01001100,11111010,11101111,11101111,10101010,10001010
000001111111111111011111111111111111101011111111,00000111,11111111,11011111,11111111,11111010,11111111
000001111111111111011111111111111110100011111101,00000111,11111111,11011111,11111111,11101000,11111101
010011001111101011101110111010101000101010001010,01001100,11111010,11101110,11101010,10001010,10001010
010110110011110011101100101010001000001010001011,01011011,00111100,11101100,10101000,10000010,10001011
000001111111111111011111111111111111101011111111,00000111,11111111,11011111,11111111,11111010,11111111
010111001111101011101110111011101000101010001010,01011100,11111010,11101110,11101110,10001010,10001010
010111001111101011101110111010101000101010001011,01011100,11111010,11101110,11101010,10001010,10001011
000001111110101110001111011111111111100011101110,00000111,11101011,10001111,01111111,11111000,11101110
010011001111101010101110111011101010101010001010,01001100,11111010,10101110,11101110,10101010,10001010
000011111111101111101111111111111010101010011011,00001111,11111011,11101111,11111111,10101010,10011011
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
010110110011110011110100100010000101001110101011,01011011,00111100,11110100,10001000,01010011,10101011
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
000011111111111111111111111111111110101011111111,00001111,11111111,11111111,11111111,11101010,11111111
000001111010100110010101010111111111100011101100,00000111,10101001,10010101,01011111,11111000,11101100
010011001111101011101111111011101010101010001010,01001100,11111010,11101111,11101110,10101010,10001010
000001111111101110001111111111111111100011111111,00000111,11111011,10001111,11111111,11111000,11111111
000001111111101110001111111111111111100011011000,00000111,11111011,10001111,11111111,11111000,11011000
010011001111101010101111111011111010101010001010,01001100,11111010,10101111,11101111,10101010,10001010
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
010011001111101010101111111011111010101010001010,01001100,11111010,10101111,11101111,10101010,10001010
000011111111111111111111111111111111101011111111,00001111,11111111,11111111,11111111,11111010,11111111
000001111111111111011111111111111111101011111101,00000111,11111111,11011111,11111111,11111010,11111101
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
010111001111101011101110111011101000101010001011,01011100,11111010,11101110,11101110,10001010,10001011
000011111111111111111111111111111111101011101011,00001111,11111111,11111111,11111111,11111010,11101011
000001111111111111011111111111111111101011111111,00000111,11111111,11011111,11111111,11111010,11111111
000011111111111111011111111111111110101011111111,00001111,11111111,11011111,11111111,11101010,11111111
010111001111101011101110111011101000101010001011,01011100,11111010,11101110,11101110,10001010,10001011
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
000001111111111111011111111111111111101011111111,00000111,11111111,11011111,11111111,11111010,11111111
010011001111101010101111111011101010101010001010,01001100,11111010,10101111,11101110,10101010,10001010
010011001111101010101111111011111010101010001010,01001100,11111010,10101111,11101111,10101010,10001010
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
010011001111101011101111111011111010101010011011,01001100,11111010,11101111,11101111,10101010,10011011
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
010110110011110011110100100010000100001010001011,01011011,00111100,11110100,10001000,01000010,10001011
010011001110101010101111111011111010101010001010,01001100,11101010,10101111,11101111,10101010,10001010
010011111111111011101111111011111010101010011011,01001111,11111110,11101111,11101111,10101010,10011011
000011111111111111111111111111111110101011111111,00001111,11111111,11111111,11111111,11101010,11111111
000011111111111111111111111111111111101011111111,00001111,11111111,11111111,11111111,11111010,11111111
010111111011110111110101100011001111001110101111,01011111,10111101,11110101,10001100,11110011,10101111
010011001110101010101111111011101000101010001010,01001100,11101010,10101111,11101110,10001010,10001010
000011111111111111111111111111111110101011111111,00001111,11111111,11111111,11111111,11101010,11111111
000011111111111111011111111111111111101011111111,00001111,11111111,11011111,11111111,11111010,11111111
000011111111111111111111111111111110101010111011,00001111,11111111,11111111,11111111,11101010,10111011
010011001111101010101111111011101000101010001010,01001100,11111010,10101111,11101110,10001010,10001010
